studyID	enter	check	reference	journal	year	family	genus	epithet	species	where	studytype	SC	matingsystem	tm_species_Moeller	tm_pop	outcrossing_best	matingsystem_certain	pollinator_group	pollinator	mating_system_evidence	population	lat	lon	environment	morph	traitgroup1	traitgroup2	traitgroup3	measurement	scale	dimension	method	h2type	nfam	n	h2	mean	Vp	CVa	Va	evolvability	e_on_log	Ie	notes											
2	ØO	ØO	Herlihy_&_Eckert_2007	Evolution	2007	Ranunculaceae	Aquilegia	canadensis	Aquilegia_canadensis	North_America	natural	SC	M	0.225	0.29	0.29	1	Bees/Hummingbirds	Bumblebees,_hummingbirds	Outcrossing_rate_reported_by_authors	VANPT1	37.302222	-80.4925	greenhouse	NA	floral	fit	spur	spur_length	ratio	linear	familyvariance	broadsense	35	NA	0.410	NA	NA	10	NA	1.000	0	1.439	Computed_evolvabilities_as_the_square_of_CVg_in_Table_2.											
2	ØO	ØO	Herlihy_&_Eckert_2007	Evolution	2007	Ranunculaceae	Aquilegia	canadensis	Aquilegia_canadensis	North_America	natural	SC	M	0.225	0.29	0.29	1	Bees/Hummingbirds	Bumblebees,_hummingbirds	Outcrossing_rate_reported_by_authors	VANPT1	37.302222	-80.4925	greenhouse	NA	floral	herkogamy	herkogamy	mean_magnitude	ratio	linear	familyvariance	broadsense	35	NA	0.200	NA	NA	18	NA	3.240	0	12.960	Computed_evolvabilities_as_the_square_of_CVg_in_Table_2.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	female	stigma	stigma_width	ratio	linear	diallel	narrowsense	84	1046	0.200	1.35	0.031	NA	0.006	0.329	0	1.317	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	fit	female	gland_stigma_distance	ratio	linear	diallel	narrowsense	84	1046	0.270	4.64	0.387	NA	0.103	0.478	0	1.293	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	fit	female	style_length	ratio	linear	diallel	narrowsense	84	1046	0.280	6.27	0.683	NA	0.19	0.483	0	1.243	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	fit	male	gland_anther_distance	ratio	linear	diallel	narrowsense	84	1046	0.090	4.66	0.283	NA	0.026	0.120	0	1.211	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	flowersize	bract	upper_bract_width	ratio	linear	diallel	narrowsense	84	1046	0.300	20.59	4.51	NA	1.33	0.314	0	0.732	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	flowersize	bract	upper_bract_length	ratio	linear	diallel	narrowsense	84	1046	0.260	17.55	3.02	NA	0.78	0.253	0	0.721	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	flowersize	bract	lower_bract_width	ratio	linear	diallel	narrowsense	84	1046	0.220	20.73	6.6	NA	1.47	0.342	0	1.213	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	herkogamy	HERKO	organ_size	ratio	NA	diallel	narrowsense	84	1046	NA	NA	NA	NA	NA	0.346	0	NA	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	herkogamy	herkogamy	mean_magnitude	ratio	linear	diallel	narrowsense	84	1046	0.260	3.62	0.975	NA	0.25	1.908	0	5.430	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	male	male_flower_size	central_male_flower_diameter	ratio	linear	diallel	narrowsense	84	1046	0.190	2.79	0.063	NA	0.012	0.154	0	0.657	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	peduncle	bract	lower_bract_length	ratio	linear	diallel	narrowsense	84	1046	0.240	18.61	4.06	NA	0.97	0.280	0	0.887	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	peduncle	peduncle	peduncle_length	ratio	linear	diallel	narrowsense	84	1046	0.240	3.16	0.402	NA	0.098	0.981	0	3.108	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	reward	gland	gland_width	ratio	linear	diallel	narrowsense	84	1046	0.080	6.61	0.577	NA	0.046	0.105	0	1.211	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	reward	gland	gland_heigth	ratio	linear	diallel	narrowsense	84	1046	0.110	2.92	0.235	NA	0.026	0.305	0	2.467	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	reward	gland	gland_depth	ratio	linear	diallel	narrowsense	84	1046	0.450	2.96	0.067	NA	0.03	0.342	0	0.418	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	reward	gland	number_of_bractlets	count	count	diallel	narrowsense	84	1046	0.320	21.22	20.68	NA	6.58	1.461	0	3.105	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	reward	gland	gland_area	ratio	area	diallel	narrowsense	84	1046	0.100	19.56	27.17	NA	2.74	0.716	0	6.445	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	shape	female_shape	SW_shape	ratio	ratio	diallel	narrowsense	84	1046	0.030	98.69	29.34	NA	0.76	0.008	0	0.252	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	shape	fit_shape	GSD_shape	ratio	ratio	diallel	narrowsense	84	1046	0.070	81.91	46.52	NA	3.13	0.047	0	0.620	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	shape	fit_shape	SL_shape	ratio	ratio	diallel	narrowsense	84	1046	0.080	96.66	9.8	NA	0.79	0.008	0	0.097	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	shape	flower_shape	upper_bract_ratio	ratio	ratio	diallel	narrowsense	84	1046	0.220	85.45	34.28	NA	7.43	0.102	0	0.361	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	shape	flower_shape	lower_bract_ratio	ratio	ratio	diallel	narrowsense	84	1046	0.130	89.79	34.63	NA	4.66	0.058	0	0.387	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	shape	flower_shape	upper_bract_shape	ratio	ratio	diallel	narrowsense	84	1046	0.080	88.71	16.98	NA	1.44	0.018	0	0.210	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	shape	flower_shape	lower_bract_shape	ratio	ratio	diallel	narrowsense	84	1046	0.180	84.99	9.38	NA	1.7	0.024	0	0.107	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
3	ØO	ØO	Hansen_et_al._2003	Journal_of_Evolutionary_Biology	2003	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees_(Euglossa)	Outcrossing_rate_(Species_mean_from_Opedal_et_al._2016,_Ecology_Letters)	Tulum	20.21667	-87.433333	greenhouse	NA	floral	shape	gland_shape	gland_ratio	ratio	ratio	diallel	narrowsense	84	1046	0.180	44.1	19.01	NA	3.51	0.180	0	0.822	Va_given._Sample_size_(n)_is_number_of_blossoms_measured_by_observer_1,_from_Table_1.											
4	ØO	ØO	Van_Kleunen_&_Ritland_2004	Journal_of_Evolutionary_Biology	2004	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	0.71	0.71	1	Bees	Bumblebees	Outcrossing_rate_reported_by_authors	Lighthouse_park	49.33	-123.26	field-GH	NA	floral	advertisement	pattern	number_of_red_dots	count	count	uniparent	narrowsense	230	NA	0.396	72.6	510.76	NA	202.26096	3.837	0	5.853	Used_heritability_estimates_from_p-o_regression_in_Table_2											
4	ØO	ØO	Van_Kleunen_&_Ritland_2004	Journal_of_Evolutionary_Biology	2004	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	0.71	0.71	1	Bees	Bumblebees	Outcrossing_rate_reported_by_authors	Lighthouse_park	49.33	-123.26	field-GH	NA	floral	female	ovary_size	ovary_length	ratio	linear	uniparent	narrowsense	230	NA	0.267	6.03	1.1881	NA	0.3172227	0.872	0	2.395	Used_heritability_estimates_from_p-o_regression_in_Table_2._Ovary_length_is_not_a_measure_of_stigma_position!											
4	ØO	ØO	Van_Kleunen_&_Ritland_2004	Journal_of_Evolutionary_Biology	2004	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	0.71	0.71	1	Bees	Bumblebees	Outcrossing_rate_reported_by_authors	Lighthouse_park	49.33	-123.26	field-GH	NA	floral	flowersize	corolla	corolla_width	ratio	linear	uniparent	narrowsense	230	NA	0.213	23.04	26.3169	NA	5.6054997	1.056	0	3.902	Used_heritability_estimates_from_p-o_regression_in_Table_2											
4	ØO	ØO	Van_Kleunen_&_Ritland_2004	Journal_of_Evolutionary_Biology	2004	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	0.71	0.71	1	Bees	Bumblebees	Outcrossing_rate_reported_by_authors	Lighthouse_park	49.33	-123.26	field-GH	NA	floral	herkogamy	herkogamy	mean_magnitude	signed_ratio	NA	uniparent	narrowsense	230	NA	0.280	2.85	1.3689	NA	0.3832891	4.700	0	NA	Used_heritability_estimates_from_p-o_regression_in_Table_2											
4	ØO	ØO	Van_Kleunen_&_Ritland_2004	Journal_of_Evolutionary_Biology	2004	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	0.71	0.71	1	Bees	Bumblebees	Outcrossing_rate_reported_by_authors	Lighthouse_park	49.33	-123.26	field-GH	NA	floral	male	anther_size	anther_length	ratio	linear	uniparent	narrowsense	230	NA	0.297	1.59	0.0841	NA	0.0249777	0.988	0	2.339	Used_heritability_estimates_from_p-o_regression_in_Table_2._Anther_length_is_not_a_measure_of_anther_position!											
4	ØO	ØO	Van_Kleunen_&_Ritland_2004	Journal_of_Evolutionary_Biology	2004	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	0.71	0.71	1	Bees	Bumblebees	Outcrossing_rate_reported_by_authors	Lighthouse_park	49.33	-123.26	field-GH	NA	floral	shape	flower_shape	corolla_length_by_width	ratio	ratio	uniparent	narrowsense	230	NA	0.108	1.3	0.0289	NA	0.0031212	0.185	0	1.525	Used_heritability_estimates_from_p-o_regression_in_Table_2											
5	ØO	ØO	Conner_et_al._2003	Evolution	2003	Brassicaceae	Raphanus	raphanistrum	Raphanus_raphanistrum	North_America	natural	SI	O	1	1	NA	1	NA	NA	Species_SI	Binghamton	42.11	-75.91	greenhouse	NA	floral	fit	female	pistil_length	ratio	linear	parental_halfsib	narrowsense	350	1133	0.762	14.79	3.17	NA	2.417	1.105	0	0.344	Used_G_matrices_in_Table_2,_summary_stats_from_table_1.											
5	ØO	ØO	Conner_et_al._2003	Evolution	2003	Brassicaceae	Raphanus	raphanistrum	Raphanus_raphanistrum	North_America	natural	SI	O	1	1	NA	1	NA	NA	Species_SI	Binghamton	42.11	-75.91	field	NA	floral	fit	female	pistil_length	ratio	linear	parental_halfsib	narrowsense	593	888	0.358	11.29	3.02	NA	1.082	0.849	0	1.520	Used_G_matrices_in_Table_2,_summary_stats_from_table_1.											
5	ØO	ØO	Conner_et_al._2003	Evolution	2003	Brassicaceae	Raphanus	raphanistrum	Raphanus_raphanistrum	North_America	natural	SI	O	1	1	NA	1	NA	NA	Species_SI	Binghamton	42.11	-75.91	greenhouse	NA	floral	fit	male	long_filament	ratio	linear	parental_halfsib	narrowsense	350	1133	0.740	11.71	0.89	NA	0.659	0.481	0	0.168	Used_G_matrices_in_Table_2,_summary_stats_from_table_1.											
5	ØO	ØO	Conner_et_al._2003	Evolution	2003	Brassicaceae	Raphanus	raphanistrum	Raphanus_raphanistrum	North_America	natural	SI	O	1	1	NA	1	NA	NA	Species_SI	Binghamton	42.11	-75.91	field	NA	floral	fit	male	long_filament	ratio	linear	parental_halfsib	narrowsense	593	888	0.059	8.86	2.54	NA	0.151	0.192	0	3.043	Used_G_matrices_in_Table_2,_summary_stats_from_table_1.											
5	ØO	ØO	Conner_et_al._2003	Evolution	2003	Brassicaceae	Raphanus	raphanistrum	Raphanus_raphanistrum	North_America	natural	SI	O	1	1	NA	1	NA	NA	Species_SI	Binghamton	42.11	-75.91	greenhouse	NA	floral	fit	male	short_filament	ratio	linear	parental_halfsib	narrowsense	350	1133	0.627	9.58	0.71	NA	0.445	0.485	0	0.289	Used_G_matrices_in_Table_2,_summary_stats_from_table_1.											
5	ØO	ØO	Conner_et_al._2003	Evolution	2003	Brassicaceae	Raphanus	raphanistrum	Raphanus_raphanistrum	North_America	natural	SI	O	1	1	NA	1	NA	NA	Species_SI	Binghamton	42.11	-75.91	field	NA	floral	fit	male	short_filament	ratio	linear	parental_halfsib	narrowsense	593	888	0.037	6.69	2.47	NA	0.091	0.203	0	5.315	Used_G_matrices_in_Table_2,_summary_stats_from_table_1.											
5	ØO	ØO	Conner_et_al._2003	Evolution	2003	Brassicaceae	Raphanus	raphanistrum	Raphanus_raphanistrum	North_America	natural	SI	O	1	1	NA	1	NA	NA	Species_SI	Binghamton	42.11	-75.91	greenhouse	NA	floral	fit	tube_length	tube_length	ratio	linear	parental_halfsib	narrowsense	350	1133	0.612	11.58	0.85	NA	0.52	0.388	0	0.246	Used_G_matrices_in_Table_2,_summary_stats_from_table_1.											
5	ØO	ØO	Conner_et_al._2003	Evolution	2003	Brassicaceae	Raphanus	raphanistrum	Raphanus_raphanistrum	North_America	natural	SI	O	1	1	NA	1	NA	NA	Species_SI	Binghamton	42.11	-75.91	field	NA	floral	fit	tube_length	tube_length	ratio	linear	parental_halfsib	narrowsense	593	888	0.080	9.2	1.64	NA	0.132	0.156	0	1.782	Used_G_matrices_in_Table_2,_summary_stats_from_table_1.											
5	ØO	ØO	Conner_et_al._2003	Evolution	2003	Brassicaceae	Raphanus	raphanistrum	Raphanus_raphanistrum	North_America	natural	SI	O	1	1	NA	1	NA	NA	Species_SI	Binghamton	42.11	-75.91	greenhouse	NA	floral	flowersize	petal	petal_length	ratio	linear	parental_halfsib	narrowsense	350	1133	0.676	10.69	1.36	NA	0.919	0.804	0	0.386	Used_G_matrices_in_Table_2,_summary_stats_from_table_1.											
5	ØO	ØO	Conner_et_al._2003	Evolution	2003	Brassicaceae	Raphanus	raphanistrum	Raphanus_raphanistrum	North_America	natural	SI	O	1	1	NA	1	NA	NA	Species_SI	Binghamton	42.11	-75.91	field	NA	floral	flowersize	petal	petal_length	ratio	linear	parental_halfsib	narrowsense	593	888	0.129	7.71	1.54	NA	0.198	0.333	0	2.258	Used_G_matrices_in_Table_2,_summary_stats_from_table_1.											
5	ØO	ØO	Conner_et_al._2003	Evolution	2003	Brassicaceae	Raphanus	raphanistrum	Raphanus_raphanistrum	North_America	natural	SI	O	1	1	NA	1	NA	NA	Species_SI	Binghamton	42.11	-75.91	greenhouse	NA	floral	flowersize	petal	petal_width	ratio	linear	parental_halfsib	narrowsense	350	1133	0.558	8.78	1.42	NA	0.792	1.027	0	0.815	Used_G_matrices_in_Table_2,_summary_stats_from_table_1.											
