studyID	enter	check	reference	journal	year	family	genus	epithet	species	where	studytype	SC	matingsystem	tm_species_Moeller	tm_pop	outcrossing_best	matingsystem_certain	pollinator_group	pollinator	mating_system_evidence	population	lat	lon	environment	morph	traitgroup1	traitgroup2	traitgroup3	traitX	traitY	scale	dimension	method	h2type	nfam	n	h2	mean	Vp	CVa	isCor	corA	corP	Va	evolvability	e_on_log	Ie	notes								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	S	38.05	-119.99	greenhouse	NA	NA	NA	NA	days_to_first_flower	mean_magnitude	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	-0.01	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	S	38.05	-119.99	greenhouse	NA	NA	NA	NA	corolla_width	corolla_length	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.91	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	S	38.05	-119.99	greenhouse	NA	NA	NA	NA	corolla_width	pistil_length	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.86	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	S	38.05	-119.99	greenhouse	NA	NA	NA	NA	corolla_width	stamen_height_low	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.84	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	S	38.05	-119.99	greenhouse	NA	NA	NA	NA	corolla_width	stamen_height_high	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.82	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	S	38.05	-119.99	greenhouse	NA	NA	NA	NA	corolla_width	mean_magnitude	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.27	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	S	38.05	-119.99	greenhouse	NA	NA	NA	NA	corolla_length	pistil_length	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.95	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	S	38.05	-119.99	greenhouse	NA	NA	NA	NA	corolla_length	stamen_height_low	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.98	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	S	38.05	-119.99	greenhouse	NA	NA	NA	NA	corolla_length	stamen_height_high	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.95	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	S	38.05	-119.99	greenhouse	NA	NA	NA	NA	corolla_length	mean_magnitude	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.19	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	S	38.05	-119.99	greenhouse	NA	NA	NA	NA	pistil_length	stamen_height_low	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.94	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	S	38.05	-119.99	greenhouse	NA	NA	NA	NA	pistil_length	stamen_height_high	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.92	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	S	38.05	-119.99	greenhouse	NA	NA	NA	NA	pistil_length	mean_magnitude	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.38	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	S	38.05	-119.99	greenhouse	NA	NA	NA	NA	stamen_height_low	stamen_height_high	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.7	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	S	38.05	-119.99	greenhouse	NA	NA	NA	NA	stamen_height_low	mean_magnitude	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.1	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	S	38.05	-119.99	greenhouse	NA	NA	NA	NA	stamen_height_high	mean_magnitude	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.01	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	floral	female	ovary_size	ovary_length	ovary_length	ratio	linear	midparent	narrowsense	25	250	0.243	5.22	0.95	9.204	1	NA	NA	0.23085	0.847	0	2.639	Used_narrow-sense_heritabilities_from_mid-parent_regressions_reported_in_table_3._Summary_stats_in_Table_2.								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	floral	fit	female	pistil_length	pistil_length	ratio	linear	midparent	narrowsense	25	250	0.232	19.52	3.79	4.804	1	NA	NA	0.87928	0.231	0	0.764	Used_narrow-sense_heritabilities_from_mid-parent_regressions_reported_in_table_3._Summary_stats_in_Table_2.								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	floral	fit	female	style_length	style_length	ratio	linear	midparent	narrowsense	25	250	0.314	14.39	2.2	5.792	1	NA	NA	0.6908	0.334	0	0.729	Used_narrow-sense_heritabilities_from_mid-parent_regressions_reported_in_table_3._Summary_stats_in_Table_2.								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	floral	fit	male	stamen_height_high	stamen_height_high	ratio	linear	midparent	narrowsense	25	250	0.410	16.62	2.69	6.319	1	NA	NA	1.1029	0.399	0	0.575	Used_narrow-sense_heritabilities_from_mid-parent_regressions_reported_in_table_3._Summary_stats_in_Table_2.								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	floral	fit	male	stamen_height_low	stamen_height_low	ratio	linear	midparent	narrowsense	25	250	0.440	14.51	2.15	6.703	1	NA	NA	0.946	0.449	0	0.572	Used_narrow-sense_heritabilities_from_mid-parent_regressions_reported_in_table_3._Summary_stats_in_Table_2.								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	floral	flowersize	corolla	corolla_width	corolla_width	ratio	linear	midparent	narrowsense	25	250	0.157	24.03	15.06	6.399	1	NA	NA	2.36442	0.409	0	2.199	Used_narrow-sense_heritabilities_from_mid-parent_regressions_reported_in_table_3._Summary_stats_in_Table_2.								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	floral	flowersize	corolla	corolla_length	corolla_length	ratio	linear	midparent	narrowsense	25	250	0.289	22.87	5.53	5.528	1	NA	NA	1.59817	0.306	0	0.752	Used_narrow-sense_heritabilities_from_mid-parent_regressions_reported_in_table_3._Summary_stats_in_Table_2.								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	floral	herkogamy	herkogamy	mean_magnitude	mean_magnitude	signed_ratio	NA	midparent	narrowsense	25	250	0.557	2.95	1.74	33.372	1	NA	NA	0.9646854	10.998	0	NA	Used_narrow-sense_heritabilities_from_mid-parent_regressions_reported_in_table_3._Summary_stats_in_Table_2.								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	lifehistory	time_to_flowering	ontogeny	days_to_first_flower	days_to_first_flower	count	count	midparent	narrowsense	25	250	0.374	51.71	44.73	7.91	1	NA	NA	16.72902	0.626	0	1.047	Used_narrow-sense_heritabilities_from_mid-parent_regressions_reported_in_table_3._Summary_stats_in_Table_2.								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	NA	NA	NA	days_to_first_flower	corolla_width	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	-0.31	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	NA	NA	NA	days_to_first_flower	corolla_length	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	-0.58	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	NA	NA	NA	days_to_first_flower	pistil_length	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	-0.3	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	NA	NA	NA	days_to_first_flower	stamen_height_low	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	-0.34	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	NA	NA	NA	days_to_first_flower	stamen_height_high	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	-0.43	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	NA	NA	NA	days_to_first_flower	mean_magnitude	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.23	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	NA	NA	NA	corolla_width	corolla_length	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.68	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	NA	NA	NA	corolla_width	pistil_length	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.71	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	NA	NA	NA	corolla_width	stamen_height_low	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.34	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	NA	NA	NA	corolla_width	stamen_height_high	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.2	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	NA	NA	NA	corolla_width	mean_magnitude	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.2	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	NA	NA	NA	corolla_length	pistil_length	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.78	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	NA	NA	NA	corolla_length	stamen_height_low	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.74	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	NA	NA	NA	corolla_length	stamen_height_high	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.77	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	NA	NA	NA	corolla_length	mean_magnitude	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	-0.19	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	NA	NA	NA	pistil_length	stamen_height_low	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.59	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	NA	NA	NA	pistil_length	stamen_height_high	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.54	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	NA	NA	NA	pistil_length	mean_magnitude	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.27	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	NA	NA	NA	stamen_height_low	stamen_height_high	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	0.96	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	NA	NA	NA	stamen_height_low	mean_magnitude	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	-0.58	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	guttatus	Mimulus_guttatus	North_America	natural	SC	M	0.611	NA	0.52	1	Bees	Bumblebees	Outcrossing_rate_(species_mean_reported_by_authors)	T	38.05	-119.99	greenhouse	NA	NA	NA	NA	stamen_height_high	mean_magnitude	NA	NA	midparent	narrowsense	NA	NA	NA	NA	NA	NA	1	-0.67	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	natural	SC	S	0.212	NA	0.16	1	NA	NA	Outcrossing_rate_(species_mean_reported_by_authors)	301	39.18	-122.84	greenhouse	NA	floral	female	ovary_size	ovary_length	ovary_length	ratio	linear	familyvariance	broadsense	11	55	0.165	3.39	0.06	2.935	1	NA	NA	0.0099	0.086	0	0.436	Broadsense_heritabilities_in_Table_4,_summary_stats_in_Table_2.								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	natural	SC	S	0.212	NA	0.16	1	NA	NA	Outcrossing_rate_(species_mean_reported_by_authors)	301	39.18	-122.84	greenhouse	NA	floral	fit	female	pistil_length	pistil_length	ratio	linear	familyvariance	broadsense	11	55	0.268	5.4	0.17	6.051	1	NA	NA	0.04556	0.156	0	0.427	Broadsense_heritabilities_in_Table_4,_summary_stats_in_Table_2.								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	natural	SC	S	0.212	NA	0.16	1	NA	NA	Outcrossing_rate_(species_mean_reported_by_authors)	301	39.18	-122.84	greenhouse	NA	floral	fit	female	style_length	style_length	ratio	linear	familyvariance	broadsense	11	55	0.367	2.01	0.03	5.22	1	NA	NA	0.01101	0.273	0	0.470	Broadsense_heritabilities_in_Table_4,_summary_stats_in_Table_2.								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	natural	SC	S	0.212	NA	0.16	1	NA	NA	Outcrossing_rate_(species_mean_reported_by_authors)	301	39.18	-122.84	greenhouse	NA	floral	fit	male	stamen_height_high	stamen_height_high	ratio	linear	familyvariance	broadsense	11	55	0.236	7.01	0.2	3.099	1	NA	NA	0.0472	0.096	0	0.311	Broadsense_heritabilities_in_Table_4,_summary_stats_in_Table_2.								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	natural	SC	S	0.212	NA	0.16	1	NA	NA	Outcrossing_rate_(species_mean_reported_by_authors)	301	39.18	-122.84	greenhouse	NA	floral	fit	male	stamen_height_low	stamen_height_low	ratio	linear	familyvariance	broadsense	11	55	0.245	6.17	0.19	3.497	1	NA	NA	0.04655	0.122	0	0.377	Broadsense_heritabilities_in_Table_4,_summary_stats_in_Table_2.								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	natural	SC	S	0.212	NA	0.16	1	NA	NA	Outcrossing_rate_(species_mean_reported_by_authors)	301	39.18	-122.84	greenhouse	NA	floral	flowersize	corolla	corolla_width	corolla_width	ratio	linear	familyvariance	broadsense	11	55	0.294	6.34	0.39	5.341	1	NA	NA	0.11466	0.285	0	0.685	Broadsense_heritabilities_in_Table_4,_summary_stats_in_Table_2.								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	natural	SC	S	0.212	NA	0.16	1	NA	NA	Outcrossing_rate_(species_mean_reported_by_authors)	301	39.18	-122.84	greenhouse	NA	floral	flowersize	corolla	corolla_length	corolla_length	ratio	linear	familyvariance	broadsense	11	55	0.322	8.12	0.31	3.891	1	NA	NA	0.09982	0.151	0	0.319	Broadsense_heritabilities_in_Table_4,_summary_stats_in_Table_2.								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	natural	SC	S	0.212	NA	0.16	1	NA	NA	Outcrossing_rate_(species_mean_reported_by_authors)	301	39.18	-122.84	greenhouse	NA	floral	herkogamy	herkogamy	mean_magnitude	mean_magnitude	signed_ratio	NA	familyvariance	broadsense	11	55	0.022	-1.62	0.04	1.831	1	NA	NA	0.00088	0.034	0	NA	Broadsense_heritabilities_in_Table_4,_summary_stats_in_Table_2.								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	natural	SC	S	0.212	NA	0.16	1	NA	NA	Outcrossing_rate_(species_mean_reported_by_authors)	301	39.18	-122.84	greenhouse	NA	lifehistory	time_to_flowering	ontogeny	days_to_first_flower	days_to_first_flower	count	count	midparent	narrowsense	11	55	0.654	39.08	33.29	11.94	1	NA	NA	21.77166	1.426	0	0.754	Broadsense_heritabilities_in_Table_4,_summary_stats_in_Table_2.								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	natural	SC	S	0.212	NA	0.16	1	NA	NA	Outcrossing_rate_(species_mean_reported_by_authors)	301	39.18	-122.84	greenhouse	NA	NA	NA	NA	days_to_first_flower	corolla_width	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	0.5	NA	NA	NA	NA	NA	NA								
1	ØO	ØO	Carr_and_Fenster_1994	Heredity	1994	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	natural	SC	S	0.212	NA	0.16	1	NA	NA	Outcrossing_rate_(species_mean_reported_by_authors)	301	39.18	-122.84	greenhouse	NA	NA	NA	NA	days_to_first_flower	corolla_length	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	0.26	NA	NA	NA	NA	NA	NA								
